File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
DAYMET_004_tmax_doy2012363_aid0001,tmax,aid0001,2012-12-28,37363,-8.1400003,4.6999998,"(-8.1400003,4.6999998)",0.559629,1.5707748,2.4673335,1.64,4.6999998,0.62,-3.53,-0.43
DAYMET_004_tmax_doy2012364_aid0001,tmax,aid0001,2012-12-29,37363,-5.6700001,4.7199998,"(-5.6700001,4.7199998)",-1.3571937,2.0735805,4.2997361,0.28,4.7199998,-1.79,-5.6700001,-3.1400001
DAYMET_004_tmax_doy2012365_aid0001,tmax,aid0001,2012-12-30,37363,-10.6800003,4.1199999,"(-10.6800003,4.1199999)",-2.9262745,1.7032883,2.9011911,-1.6799999,1.96,-2.9400001,-7.75,-4.1100001
DAYMET_004_tmin_doy2012001_aid0001,tmin,aid0001,2012-01-01,37363,-9.6599998,2.29,"(-9.6599998,2.29)",-2.1983511,1.046301,1.0947458,-1.63,0.19,-2.2,-4.6799998,-2.8499999
DAYMET_004_tmin_doy2012002_aid0001,tmin,aid0001,2012-01-02,37363,-10.0,1.73,"(-10.0,1.73)",-1.5799848,1.0658289,1.1359913,-1.02,0.64,-1.6,-3.79,-2.1300001
DAYMET_004_tmin_doy2012003_aid0001,tmin,aid0001,2012-01-03,37363,-19.6399994,-2.0899999,"(-19.6399994,-2.0899999)",-8.7348013,2.0331306,4.1336202,-7.1949999,-2.97,-8.5500002,-14.25,-10.0200005
DAYMET_004_tmin_doy2012004_aid0001,tmin,aid0001,2012-01-04,37363,-24.5699997,-8.2399998,"(-24.5699997,-8.2399998)",-15.4783411,1.8652284,3.479077,-14.1400003,-11.9700003,-15.2700005,-20.3400002,-16.6200008
DAYMET_004_tmin_doy2012005_aid0001,tmin,aid0001,2012-01-05,37363,-24.8600006,-1.75,"(-24.8600006,-1.75)",-12.4401312,2.8848922,8.3226032,-10.5600004,-5.1500001,-12.4099998,-19.6100006,-14.1800003
DAYMET_004_tmin_doy2012006_aid0001,tmin,aid0001,2012-01-06,37363,-15.5900002,-1.72,"(-15.5900002,-1.72)",-7.5314627,2.1371012,4.5672014,-5.79,-1.72,-7.7800002,-14.1400003,-9.1300001
DAYMET_004_tmin_doy2012007_aid0001,tmin,aid0001,2012-01-07,37363,-9.3500004,2.9300001,"(-9.3500004,2.9300001)",-5.1219959,1.8483561,3.4164204,-3.8900001,-0.04,-5.3899999,-9.3500004,-6.46
DAYMET_004_tmin_doy2012008_aid0001,tmin,aid0001,2012-01-08,37363,-11.8800001,1.6,"(-11.8800001,1.6)",-4.3621778,1.5350273,2.3563087,-3.6600001,-1.55,-4.4899998,-7.1799998,-5.0700002
DAYMET_004_tmin_doy2012009_aid0001,tmin,aid0001,2012-01-09,37363,-15.21,-2.4000001,"(-15.21,-2.4000001)",-8.1489096,1.883554,3.5477756,-6.7199998,-2.6600001,-8.1099997,-13.4899998,-9.4300003
DAYMET_004_tmin_doy2012010_aid0001,tmin,aid0001,2012-01-10,37363,-14.5,1.24,"(-14.5,1.24)",-6.5064459,1.75247,3.0711512,-5.4899998,-2.4200001,-6.2399998,-10.6400003,-7.5500002
DAYMET_004_tmin_doy2012011_aid0001,tmin,aid0001,2012-01-11,37363,-14.5500002,-0.21,"(-14.5500002,-0.21)",-6.6656704,1.7743124,3.1481844,-5.46,-3.3299999,-6.4299998,-10.9300003,-7.6500001
DAYMET_004_tmin_doy2012012_aid0001,tmin,aid0001,2012-01-12,37363,-14.9899998,3.72,"(-14.9899998,3.72)",-5.183723,2.2733114,5.1679446,-3.8900001,0.25,-5.1999998,-10.8100004,-6.6599998
DAYMET_004_tmin_doy2012013_aid0001,tmin,aid0001,2012-01-13,37363,-11.25,-0.03,"(-11.25,-0.03)",-3.3846498,1.6856588,2.8414456,-1.96,-0.03,-3.53,-8.4499998,-4.5599999
DAYMET_004_tmin_doy2012014_aid0001,tmin,aid0001,2012-01-14,37363,-18.4500008,-0.16,"(-18.4500008,-0.16)",-7.7750506,2.3523095,5.5333598,-5.79,-0.38,-7.9400001,-14.96,-9.46
DAYMET_004_tmin_doy2012015_aid0001,tmin,aid0001,2012-01-15,37363,-24.7900009,-11.1300001,"(-24.7900009,-11.1300001)",-18.324461,2.3572156,5.5564656,-16.3999996,-11.1300001,-18.5200005,-24.7900009,-20.1000004
DAYMET_004_tmin_doy2012016_aid0001,tmin,aid0001,2012-01-16,37363,-26.7999992,-8.8599997,"(-26.7999992,-8.8599997)",-18.702795,2.7457154,7.5389529,-16.2199993,-9.29,-19.25,-26.7999992,-20.8600006
DAYMET_004_tmin_doy2012017_aid0001,tmin,aid0001,2012-01-17,37363,-26.2999992,1.9299999,"(-26.2999992,1.9299999)",-12.0878839,3.6739528,13.4979293,-10.0600004,-3.3,-12.0200005,-21.3299999,-14.5799999
DAYMET_004_tmin_doy2012018_aid0001,tmin,aid0001,2012-01-18,37363,-16.7999992,2.03,"(-16.7999992,2.03)",-4.9038301,2.2157419,4.909512,-3.1700001,1.45,-5.0799999,-10.9200001,-6.27
DAYMET_004_tmin_doy2012019_aid0001,tmin,aid0001,2012-01-19,37363,-21.6000004,-4.9299998,"(-21.6000004,-4.9299998)",-14.8311214,2.8510499,8.1284855,-12.4200001,-5.4000001,-15.1499996,-21.6000004,-17.1000004
DAYMET_004_tmin_doy2012020_aid0001,tmin,aid0001,2012-01-20,37363,-22.6900005,-3.6800001,"(-22.6900005,-3.6800001)",-13.5572557,3.0056875,9.0341572,-11.2399998,-3.9300001,-13.8400002,-22.6900005,-16.1200008
DAYMET_004_tmin_doy2012021_aid0001,tmin,aid0001,2012-01-21,37363,-19.4899998,-5.3400002,"(-19.4899998,-5.3400002)",-12.990159,2.3339634,5.4473851,-11.1199999,-5.98,-13.3000002,-19.4899998,-14.5500002
DAYMET_004_tmin_doy2012022_aid0001,tmin,aid0001,2012-01-22,37363,-23.2000008,-2.76,"(-23.2000008,-2.76)",-17.7077351,3.8112764,14.5258281,-15.1300001,-6.9000001,-19.1299992,-23.2000008,-20.6299992
DAYMET_004_tmin_doy2012023_aid0001,tmin,aid0001,2012-01-23,37363,-20.8500004,-0.28,"(-20.8500004,-0.28)",-12.706234,3.8650727,14.9387872,-9.9799995,-0.85,-13.2600002,-20.8500004,-16.0699997
DAYMET_004_tmin_doy2012024_aid0001,tmin,aid0001,2012-01-24,37363,-8.6999998,6.2800002,"(-8.6999998,6.2800002)",-2.3654864,2.265239,5.1313077,-1.1,3.1900001,-2.52,-8.2399998,-3.96
DAYMET_004_tmin_doy2012025_aid0001,tmin,aid0001,2012-01-25,37363,-8.8699999,1.28,"(-8.8699999,1.28)",-0.6922781,1.097276,1.2040146,0.1,1.28,-0.46,-3.27,-1.25
DAYMET_004_tmin_doy2012026_aid0001,tmin,aid0001,2012-01-26,37363,-9.0100002,0.47,"(-9.0100002,0.47)",-3.1350834,1.6163932,2.612727,-1.79,0.47,-2.99,-7.8899999,-4.2399998
DAYMET_004_tmin_doy2012027_aid0001,tmin,aid0001,2012-01-27,37363,-9.1599998,3.54,"(-9.1599998,3.54)",-2.2644534,1.7696013,3.1314889,-0.97,1.9,-2.21,-7.4099998,-3.55
DAYMET_004_tmin_doy2012028_aid0001,tmin,aid0001,2012-01-28,37363,-8.6800003,3.25,"(-8.6800003,3.25)",-1.0793481,1.3315055,1.772907,-0.21,2.29,-1.11,-4.4299998,-1.9
DAYMET_004_tmin_doy2012029_aid0001,tmin,aid0001,2012-01-29,37363,-10.1300001,2.1400001,"(-10.1300001,2.1400001)",-2.1723232,1.528414,2.3360494,-0.87,2.1400001,-2.27,-7.02,-3.3299999
DAYMET_004_tmin_doy2012030_aid0001,tmin,aid0001,2012-01-30,37363,-13.7799997,0.06,"(-13.7799997,0.06)",-4.8406744,1.8657991,3.4812062,-3.3499999,0.06,-4.79,-10.3500004,-6.1500001
DAYMET_004_tmin_doy2012031_aid0001,tmin,aid0001,2012-01-31,37363,-14.8500004,-0.36,"(-14.8500004,-0.36)",-7.2883744,2.2559862,5.0894738,-5.3000002,-0.36,-7.3200002,-14.0200005,-8.79
DAYMET_004_tmin_doy2012032_aid0001,tmin,aid0001,2012-02-01,37363,-10.0699997,4.4099998,"(-10.0699997,4.4099998)",-4.1624441,2.4266417,5.88859,-1.75,4.4099998,-4.3000002,-10.0699997,-6.3000002
DAYMET_004_tmin_doy2012033_aid0001,tmin,aid0001,2012-02-02,37363,-10.5900002,0.94,"(-10.5900002,0.94)",-2.9210951,1.8956977,3.5936698,-1.13,0.94,-3.21,-9.3500004,-4.4299998
DAYMET_004_tmin_doy2012034_aid0001,tmin,aid0001,2012-02-03,37363,-14.75,-2.5999999,"(-14.75,-2.5999999)",-7.6481462,2.2743671,5.1727457,-5.79,-2.5999999,-7.8099999,-14.1099997,-9.2299995
DAYMET_004_tmin_doy2012035_aid0001,tmin,aid0001,2012-02-04,37363,-14.9499998,-1.01,"(-14.9499998,-1.01)",-7.4635754,2.5953481,6.7358319,-5.52,-1.01,-7.3400002,-14.9499998,-9.6199999
DAYMET_004_tmin_doy2012036_aid0001,tmin,aid0001,2012-02-05,37363,-18.3199997,-5.0100002,"(-18.3199997,-5.0100002)",-11.5461044,2.8776462,8.2808477,-9.3400002,-5.0100002,-11.6300001,-18.3199997,-13.6800003
DAYMET_004_tmin_doy2012037_aid0001,tmin,aid0001,2012-02-06,37363,-17.5799999,-1.33,"(-17.5799999,-1.33)",-9.2081528,2.3763132,5.6468645,-7.27,-1.47,-9.1700001,-16.8299999,-11.1499996
DAYMET_004_tmin_doy2012038_aid0001,tmin,aid0001,2012-02-07,37363,-14.96,0.21,"(-14.96,0.21)",-5.1869311,1.6577649,2.7481845,-4.1300001,-1.08,-4.9299998,-9.2299995,-6.1700001
DAYMET_004_tmin_doy2012039_aid0001,tmin,aid0001,2012-02-08,37363,-17.9400005,-4.3499999,"(-17.9400005,-4.3499999)",-10.4702339,2.1920447,4.8050601,-8.7600002,-4.3499999,-10.3400002,-16.7600002,-11.96
DAYMET_004_tmin_doy2012040_aid0001,tmin,aid0001,2012-02-09,37363,-17.3899994,-2.0699999,"(-17.3899994,-2.0699999)",-8.590951,2.072427,4.2949538,-7.2600002,-3.0999999,-8.7399998,-14.5799999,-10.1899996
DAYMET_004_tmin_doy2012041_aid0001,tmin,aid0001,2012-02-10,37363,-11.6700001,0.15,"(-11.6700001,0.15)",-7.3618488,1.7883236,3.1981014,-6.1300001,-2.73,-7.29,-11.6700001,-8.6199999
DAYMET_004_tmin_doy2012042_aid0001,tmin,aid0001,2012-02-11,37363,-16.2600002,2.6700001,"(-16.2600002,2.6700001)",-6.0288434,2.6988604,7.2838475,-4.2399998,1.49,-5.6900001,-13.79,-8.0600004
DAYMET_004_tmin_doy2012043_aid0001,tmin,aid0001,2012-02-12,37363,-23.4799995,-7.3000002,"(-23.4799995,-7.3000002)",-12.4316616,2.1012061,4.4150669,-10.7399998,-7.3000002,-12.46,-18.2399998,-13.7399998
DAYMET_004_tmin_doy2012044_aid0001,tmin,aid0001,2012-02-13,37363,-21.9099998,-7.7199998,"(-21.9099998,-7.7199998)",-13.4011927,2.1598122,4.6647888,-11.4399996,-7.7199998,-13.4200001,-20.7000008,-15.1499996
DAYMET_004_tmin_doy2012045_aid0001,tmin,aid0001,2012-02-14,37363,-14.71,-0.75,"(-14.71,-0.75)",-9.2587442,2.4240658,5.8760951,-7.3099999,-1.53,-9.5299997,-14.71,-11.1700001
DAYMET_004_tmin_doy2012046_aid0001,tmin,aid0001,2012-02-15,37363,-10.7200003,3.96,"(-10.7200003,3.96)",-5.1384859,1.9932362,3.9729905,-3.8499999,0.59,-5.3299999,-10.7200003,-6.8200002
DAYMET_004_tmin_doy2012047_aid0001,tmin,aid0001,2012-02-16,37363,-7.1999998,1.38,"(-7.1999998,1.38)",-3.7550347,1.0795863,1.1655065,-3.1199999,-1.14,-3.99,-6.6500001,-4.5500002
DAYMET_004_tmin_doy2012048_aid0001,tmin,aid0001,2012-02-17,37363,-8.7299995,4.0999999,"(-8.7299995,4.0999999)",-2.1777196,1.5471817,2.3937713,-1.13,2.26,-2.49,-6.7399998,-3.3950001
DAYMET_004_tmin_doy2012049_aid0001,tmin,aid0001,2012-02-18,37363,-10.0100002,0.86,"(-10.0100002,0.86)",-2.7991576,0.8950472,0.8011096,-2.2,-0.81,-2.7,-5.1999998,-3.4000001
DAYMET_004_tmin_doy2012050_aid0001,tmin,aid0001,2012-02-19,37363,-12.2200003,-1.6,"(-12.2200003,-1.6)",-4.5674558,1.1373656,1.2936005,-3.9000001,-2.0899999,-4.4499998,-6.9200001,-5.1100001
DAYMET_004_tmin_doy2012051_aid0001,tmin,aid0001,2012-02-20,37363,-13.0200005,-0.21,"(-13.0200005,-0.21)",-6.8194866,1.6856433,2.8413934,-5.6500001,-3.1400001,-6.7399998,-11.4399996,-7.9699998
DAYMET_004_tmin_doy2012052_aid0001,tmin,aid0001,2012-02-21,37363,-13.2200003,-1.16,"(-13.2200003,-1.16)",-8.5644007,1.2378354,1.5322365,-7.8299999,-5.46,-8.5799999,-11.7799997,-9.4099998
DAYMET_004_tmin_doy2012053_aid0001,tmin,aid0001,2012-02-22,37363,-14.6899996,4.23,"(-14.6899996,4.23)",-5.2193103,1.9025214,3.6195876,-4.1999998,-0.72,-5.5,-10.0,-6.52
DAYMET_004_tmin_doy2012054_aid0001,tmin,aid0001,2012-02-23,37363,-8.0200005,4.3800001,"(-8.0200005,4.3800001)",-0.5940515,1.7578048,3.0898775,0.6,4.3000002,-0.94,-5.5900002,-1.88
DAYMET_004_tmin_doy2012055_aid0001,tmin,aid0001,2012-02-24,37363,-8.3800001,1.77,"(-8.3800001,1.77)",-2.1550872,1.131606,1.2805321,-1.4400001,0.43,-2.1700001,-5.0900002,-2.9000001
DAYMET_004_tmin_doy2012056_aid0001,tmin,aid0001,2012-02-25,37363,-12.8199997,1.16,"(-12.8199997,1.16)",-1.8422798,1.653621,2.7344623,-0.62,1.16,-1.73,-5.9400001,-2.75
DAYMET_004_tmin_doy2012057_aid0001,tmin,aid0001,2012-02-26,37363,-17.7399998,-2.03,"(-17.7399998,-2.03)",-6.8633218,2.333204,5.4438411,-5.0300002,-2.03,-6.6399999,-13.5,-8.4200001
DAYMET_004_tmin_doy2012058_aid0001,tmin,aid0001,2012-02-27,37363,-15.71,-2.8,"(-15.71,-2.8)",-9.4670057,2.2843001,5.2180269,-7.6799998,-2.8,-8.9200001,-15.71,-11.1750002
DAYMET_004_tmin_doy2012059_aid0001,tmin,aid0001,2012-02-28,37363,-16.5400009,0.09,"(-16.5400009,0.09)",-6.7559485,2.6432011,6.9865121,-4.8600001,0.09,-6.6199999,-14.1099997,-8.5699997
DAYMET_004_tmin_doy2012060_aid0001,tmin,aid0001,2012-02-29,37363,-13.1899996,-1.34,"(-13.1899996,-1.34)",-5.0727792,2.5645232,6.5767793,-2.72,-1.34,-4.71,-12.6899996,-6.71
DAYMET_004_tmin_doy2012061_aid0001,tmin,aid0001,2012-03-01,37363,-13.6000004,1.4299999,"(-13.6000004,1.4299999)",-5.1389899,2.2567244,5.0928048,-3.21,1.4299999,-5.04,-12.04,-6.75
DAYMET_004_tmin_doy2012062_aid0001,tmin,aid0001,2012-03-02,37363,-14.8000002,-1.12,"(-14.8000002,-1.12)",-8.3931227,2.2337453,4.9896182,-6.4899998,-1.12,-8.2600002,-14.8000002,-10.25
DAYMET_004_tmin_doy2012063_aid0001,tmin,aid0001,2012-03-03,37363,-12.0100002,0.61,"(-12.0100002,0.61)",-5.9778461,1.8194602,3.3104353,-4.8400002,-1.46,-5.96,-10.5699997,-7.1399999
DAYMET_004_tmin_doy2012064_aid0001,tmin,aid0001,2012-03-04,37363,-11.4899998,0.03,"(-11.4899998,0.03)",-3.6525292,1.403917,1.9709828,-2.52,0.03,-3.8800001,-7.9400001,-4.6900001
DAYMET_004_tmin_doy2012065_aid0001,tmin,aid0001,2012-03-05,37363,-17.7199993,-1.7,"(-17.7199993,-1.7)",-6.5377917,2.1992307,4.8366155,-4.7600002,-1.7,-6.52,-12.71,-7.9400001
DAYMET_004_tmin_doy2012066_aid0001,tmin,aid0001,2012-03-06,37363,-19.7700005,-5.04,"(-19.7700005,-5.04)",-11.9202585,2.595958,6.7389979,-9.9499998,-5.04,-12.0200005,-19.3400002,-13.8299999
DAYMET_004_tmin_doy2012067_aid0001,tmin,aid0001,2012-03-07,37363,-20.5200005,-1.4299999,"(-20.5200005,-1.4299999)",-9.1242666,2.6338551,6.9371927,-7.0599999,-1.4299999,-9.29,-17.4200001,-11.21
DAYMET_004_tmin_doy2012068_aid0001,tmin,aid0001,2012-03-08,37363,-11.1999998,7.2399998,"(-11.1999998,7.2399998)",-0.9063838,3.5399277,12.5310883,1.88,7.2399998,-1.23,-11.1999998,-3.5599999
DAYMET_004_tmin_doy2012069_aid0001,tmin,aid0001,2012-03-09,37363,-9.8000002,5.21,"(-9.8000002,5.21)",-0.1469398,1.7694461,3.1309396,1.23,4.8099999,-0.2,-4.79,-1.1799999
DAYMET_004_tmin_doy2012070_aid0001,tmin,aid0001,2012-03-10,37363,-11.5299997,-1.49,"(-11.5299997,-1.49)",-3.8206799,1.2920041,1.6692746,-2.8499999,-1.49,-3.8800001,-6.8899999,-4.4699998
DAYMET_004_tmin_doy2012071_aid0001,tmin,aid0001,2012-03-11,37363,-10.8400002,-1.61,"(-10.8400002,-1.61)",-4.6159034,1.3564323,1.8399086,-3.71,-1.61,-4.5300002,-8.0500002,-5.4499998
DAYMET_004_tmin_doy2012072_aid0001,tmin,aid0001,2012-03-12,37363,-4.9899998,3.99,"(-4.9899998,3.99)",-1.7211393,1.4553066,2.1179174,-0.87,2.1400001,-1.79,-4.9899998,-2.8800001
DAYMET_004_tmin_doy2012073_aid0001,tmin,aid0001,2012-03-13,37363,-1.79,7.8499999,"(-1.79,7.8499999)",2.3363547,1.9574591,3.8316461,3.47,7.1599998,2.3099999,-1.79,1.01
DAYMET_004_tmin_doy2012074_aid0001,tmin,aid0001,2012-03-14,37363,-3.3399999,6.71,"(-3.3399999,6.71)",3.1263604,1.8256309,3.3329282,4.6999998,6.71,3.3,-2.99,1.5
DAYMET_004_tmin_doy2012075_aid0001,tmin,aid0001,2012-03-15,37363,-3.77,3.6199999,"(-3.77,3.6199999)",0.652344,1.4476684,2.0957439,2.04,3.6199999,0.48,-3.77,-0.51
DAYMET_004_tmin_doy2012076_aid0001,tmin,aid0001,2012-03-16,37363,-3.1400001,2.28,"(-3.1400001,2.28)",0.2539387,0.9952823,0.9905868,0.92,2.28,0.38,-2.1500001,-0.31
DAYMET_004_tmin_doy2012077_aid0001,tmin,aid0001,2012-03-17,37363,-4.1300001,3.01,"(-4.1300001,3.01)",0.6382787,1.0568265,1.1168822,1.5700001,3.01,0.57,-2.95,-0.26
DAYMET_004_tmin_doy2012078_aid0001,tmin,aid0001,2012-03-18,37363,-1.65,4.8499999,"(-1.65,4.8499999)",0.9864336,1.1014795,1.2132572,1.89,4.7399998,0.95,-1.65,-0.02
DAYMET_004_tmin_doy2012079_aid0001,tmin,aid0001,2012-03-19,37363,1.05,6.4899998,"(1.05,6.4899998)",3.5860131,1.3210145,1.7450794,4.5999999,6.4899998,3.6099999,1.05,2.47
DAYMET_004_tmin_doy2012080_aid0001,tmin,aid0001,2012-03-20,37363,0.42,5.9499998,"(0.42,5.9499998)",3.0450237,1.1155112,1.2443652,3.95,5.9499998,3.0699999,0.42,2.25
DAYMET_004_tmin_doy2012081_aid0001,tmin,aid0001,2012-03-21,37363,1.78,10.3299999,"(1.78,10.3299999)",5.9496703,1.7294455,2.9909816,7.3299999,10.3299999,5.9200001,1.78,4.4400001
DAYMET_004_tmin_doy2012082_aid0001,tmin,aid0001,2012-03-22,37363,4.2199998,12.96,"(4.2199998,12.96)",8.7948408,2.02721,4.1095804,10.5299997,12.96,8.9399996,4.2199998,7.25
DAYMET_004_tmin_doy2012083_aid0001,tmin,aid0001,2012-03-23,37363,1.0,14.0500002,"(1.0,14.0500002)",9.9164448,2.471447,6.1080502,12.1300001,14.0500002,9.96,2.02,8.0799999
DAYMET_004_tmin_doy2012084_aid0001,tmin,aid0001,2012-03-24,37363,-2.21,9.8699999,"(-2.21,9.8699999)",6.5594153,1.7897387,3.2031645,7.9899998,9.8699999,7.0700002,0.56,5.0100002
DAYMET_004_tmin_doy2012085_aid0001,tmin,aid0001,2012-03-25,37363,-0.36,7.9899998,"(-0.36,7.9899998)",4.4491973,0.938102,0.8800354,5.1300001,7.0700002,4.4400001,1.86,3.8199999
DAYMET_004_tmin_doy2012086_aid0001,tmin,aid0001,2012-03-26,37363,-11.21,2.9300001,"(-11.21,2.9300001)",0.2170275,1.3266125,1.7599007,1.08,2.9300001,0.35,-2.0899999,-0.19
DAYMET_004_tmin_doy2012087_aid0001,tmin,aid0001,2012-03-27,37363,-18.0300007,-1.8200001,"(-18.0300007,-1.8200001)",-5.7791839,1.8646278,3.476837,-4.2600002,-1.8200001,-5.6900001,-10.6599998,-6.8200002
DAYMET_004_tmin_doy2012088_aid0001,tmin,aid0001,2012-03-28,37363,-12.6300001,1.58,"(-12.6300001,1.58)",-3.9284403,1.6606678,2.7578175,-2.7,0.83,-3.6800001,-8.5900002,-5.0599999
DAYMET_004_tmin_doy2012089_aid0001,tmin,aid0001,2012-03-29,37363,-8.4499998,4.1399999,"(-8.4499998,4.1399999)",0.0745173,1.7995198,3.2382714,1.72,4.1399999,-0.16,-5.6700001,-1.24
DAYMET_004_tmin_doy2012090_aid0001,tmin,aid0001,2012-03-30,37363,-10.5500002,1.38,"(-10.5500002,1.38)",-1.4286692,1.3442264,1.8069445,-0.6,1.38,-1.33,-4.29,-2.0799999
DAYMET_004_tmin_doy2012091_aid0001,tmin,aid0001,2012-03-31,37363,-8.8500004,1.66,"(-8.8500004,1.66)",-1.2946675,1.4882653,2.2149335,0.0,1.66,-1.41,-5.6999998,-2.28
DAYMET_004_tmin_doy2012092_aid0001,tmin,aid0001,2012-04-01,37363,-7.7199998,-0.27,"(-7.7199998,-0.27)",-3.8904297,1.128603,1.2737447,-3.03,-0.55,-4.0700002,-7.1799998,-4.6900001
DAYMET_004_tmin_doy2012093_aid0001,tmin,aid0001,2012-04-02,37363,-8.6700001,2.9000001,"(-8.6700001,2.9000001)",-1.5615424,1.4991885,2.2475663,-0.71,1.9400001,-1.42,-5.1300001,-2.48
